,Lon,lon_minus_90,lat_minus_90,lon_minus_85,lat_minus_85,lon_minus_80,lat_minus_80,lon_minus_75,lat_minus_75,lon_minus_70,lat_minus_70,lon_minus_65,lat_minus_65,lon_minus_60,lat_minus_60,lon_minus_55,lat_minus_55,lon_minus_50,lat_minus_50,lon_minus_45,lat_minus_45,lon_minus_40,lat_minus_40,lon_minus_35,lat_minus_35,lon_minus_30,lat_minus_30,lon_minus_25,lat_minus_25,lon_minus_20,lat_minus_20,lon_minus_15,lat_minus_15,lon_minus_10,lat_minus_10,lon_minus_5,lat_minus_5,lon__0,lat__0,lon__5,lat__5,lon__10,lat__10,lon__15,lat__15,lon__20,lat__20,lon__25,lat__25,lon__30,lat__30,lon__35,lat__35,lon__40,lat__40,lon__45,lat__45,lon__50,lat__50,lon__55,lat__55,lon__60,lat__60,lon__65,lat__65,lon__70,lat__70,lon__75,lat__75,lon__80,lat__80,lon__85,lat__85,lon__90,lat__90
10,10,125.73628997802734,-74.38825225830078,130.16452026367188,-79.16622161865234,141.1714630126953,-83.86583709716797,-166.0437774658203,-87.45446014404297,-90.39374542236328,-84.91217041015625,-75.0068130493164,-80.0985107421875,-69.11508178710938,-74.97525024414062,-65.63198852539062,-69.68316650390625,-63.097900390625,-64.23128509521484,-61.09265899658203,-58.6137580871582,-59.52017593383789,-52.84022521972656,-58.411441802978516,-46.95586395263672,-57.82319259643555,-41.04655075073242,-57.766258239746094,-35.21610641479492,-58.17864990234375,-29.545486450195312,-58.94768524169922,-24.06620216369629,-59.949337005615234,-18.76340675354004,-61.07547378540039,-13.595736503601074,-62.24346923828125,-8.514925956726074,-63.395301818847656,-3.4784629344940186,-64.49270629882812,1.5443217754364014,-65.5119400024414,6.57060432434082,-66.43942260742188,11.605314254760742,-67.26863861083984,16.64434814453125,-67.9982681274414,21.679018020629883,-68.63121032714844,26.70074462890625,-69.17434692382812,31.704986572265625,-69.6390151977539,36.69361114501953,-70.04215240478516,41.67557907104492,-70.40851593017578,46.66615295410156,-70.77469635009766,51.68501663208008,-71.19621276855469,56.75349807739258,-71.76176452636719,61.89093017578125,-72.62555694580078,67.10989379882812,-74.09913635253906,72.41014099121094,-76.99079895019531,77.76873779296875,-84.52667999267578,83.10382843017578
11,11,125.73628997802734,-74.38825225830078,129.71417236328125,-79.18083953857422,139.6524200439453,-83.928466796875,-167.65512084960938,-87.70833587646484,-86.71803283691406,-85.0654067993164,-72.39620208740234,-80.1722183227539,-66.96649169921875,-74.99769592285156,-63.710689544677734,-69.65335083007812,-61.30318069458008,-64.13992309570312,-59.378517150878906,-58.448463439941406,-57.871036529541016,-52.59022903442383,-56.83135986328125,-46.61823654174805,-56.32537078857422,-40.631290435791016,-56.36162185668945,-34.745018005371094,-56.86951446533203,-29.044822692871094,-57.72867202758789,-23.559307098388672,-58.8113899230957,-18.267484664916992,-60.008827209472656,-13.1218900680542,-61.23891830444336,-8.069474220275879,-62.44435119628906,-3.064371109008789,-63.58741760253906,1.92621910572052,-64.6447982788086,6.920679569244385,-65.6033935546875,11.924510955810547,-66.45732879638672,16.933820724487305,-67.2061767578125,21.939977645874023,-67.85388946533203,26.934452056884766,-68.40869140625,31.912778854370117,-68.88330841064453,36.876930236816406,-69.29627227783203,41.835968017578125,-69.67412567138672,46.805206298828125,-70.05562591552734,51.80430221557617,-70.49913024902344,56.854427337646484,-71.09746551513672,61.97453689575195,-72.01205444335938,67.17658233642578,-73.56927490234375,72.45927429199219,-76.61676025390625,77.79768371582031,-84.52667999267578,83.10382843017578
12,12,125.73628997802734,-74.38825225830078,129.26080322265625,-79.19335174560547,138.0916748046875,-83.9840087890625,-169.7863006591797,-87.95893096923828,-82.8417739868164,-85.20265197753906,-69.75143432617188,-80.23213958740234,-64.80975341796875,-75.00666809082031,-61.78974151611328,-69.6086654663086,-59.51328659057617,-64.03072357177734,-57.67283630371094,-58.26111602783203,-56.234397888183594,-52.3133659362793,-55.26847457885742,-46.249725341796875,-54.84904479980469,-40.183353424072266,-54.98076629638672,-34.24184799194336,-55.58373260498047,-28.513992309570312,-56.53042984008789,-23.024377822875977,-57.69047164916992,-17.74538230895996,-58.95516586303711,-12.623462677001953,-60.24349594116211,-7.600956439971924,-61.499107360839844,-2.628797769546509,-62.68494415283203,2.3278794288635254,-63.77811813354492,7.288670539855957,-64.76595306396484,12.259699821472168,-65.64319610595703,17.237354278564453,-66.4101791381836,22.213136672973633,-67.07194519042969,27.178619384765625,-67.63792419433594,32.12945556640625,-68.12226104736328,37.0677490234375,-68.5450210571289,42.002655029296875,-68.93456268310547,46.94954299926758,-69.33169555664062,51.92800521850586,-69.79765319824219,56.95903396606445,-70.42940521240234,62.06118392944336,-71.39556121826172,67.24573516845703,-73.03744506835938,72.51026916503906,-76.24219512939453,77.82775115966797,-84.52667999267578,83.10382843017578
13,13,125.73628997802734,-74.38825225830078,128.8047637939453,-79.2037353515625,136.49302673339844,-84.03223419189453,-172.64344787597656,-88.20457458496094,-78.77205657958984,-85.32233428955078,-67.07855987548828,-80.27792358398438,-62.648406982421875,-75.00210571289062,-59.87190628051758,-69.549072265625,-57.73081588745117,-63.903743743896484,-55.978336334228516,-58.0518684387207,-54.61325454711914,-52.01005554199219,-53.72596740722656,-45.851314544677734,-53.39719772338867,-39.704524993896484,-53.6261100769043,-33.70907974243164,-54.32300567626953,-27.9558162689209,-55.35404968261719,-22.464189529418945,-56.58724594116211,-17.19961929321289,-57.91484451293945,-12.102618217468262,-59.2573356628418,-7.111166954040527,-60.55954360961914,-2.1731908321380615,-61.785118103027344,2.748152256011963,-62.911624908447266,7.673670291900635,-63.9267692565918,12.610164642333984,-64.82579803466797,17.55438232421875,-65.60985565185547,22.498043060302734,-66.28492736816406,27.432884216308594,-66.86164093017578,32.35472869873047,-67.35549926757812,37.26582336425781,-67.7881088256836,42.175453186035156,-68.18950653076172,47.09900665283203,-68.60267639160156,52.0560188293457,-69.09159088134766,57.06724548339844,-69.75741577148438,62.150821685791016,-70.77597045898438,67.31730651855469,-72.50359344482422,72.5630874633789,-75.86711120605469,77.85895538330078,-84.52667999267578,83.10382843017578
14,14,125.73628997802734,-74.38825225830078,128.346435546875,-79.21199035644531,134.8607940673828,-84.07291412353516,-176.54380798339844,-88.44266510009766,-74.52283477783203,-85.4229507446289,-64.38406372070312,-80.30933380126953,-60.48603439331055,-74.98392486572266,-57.95992660522461,-69.4746322631836,-55.95832824707031,-63.759124755859375,-54.29768371582031,-57.82099914550781,-53.0104866027832,-51.680904388427734,-52.20676803588867,-45.4243049621582,-51.972469329833984,-39.19695281982422,-52.29961395263672,-33.14952087402344,-53.08859634399414,-27.373329162597656,-54.20024108886719,-21.88167953491211,-55.5020637512207,-16.632835388183594,-56.887996673583984,-11.561626434326172,-58.28042221069336,-6.60199499130249,-59.625511169433594,-1.6990916728973389,-60.8877067565918,3.1857998371124268,-62.04499435424805,8.074691772460938,-63.08543395996094,12.97512149810791,-64.00475311279297,17.88428497314453,-64.80475616455078,22.794193267822266,-65.49240112304688,27.696847915649414,-66.07942962646484,32.588279724121094,-66.58265686035156,37.470916748046875,-67.02516174316406,42.354164123535156,-67.43869018554688,47.253456115722656,-67.86829376220703,52.18822479248047,-68.3807373046875,57.178985595703125,-69.08134460449219,62.243404388427734,-70.15315246582031,67.3912582397461,-71.96763610839844,72.61772918701172,-75.49148559570312,77.89128112792969,-84.52667999267578,83.10382843017578
15,15,125.73628997802734,-74.38825225830078,127.88619995117188,-79.21807098388672,133.1997528076172,-84.10584259033203,178.01651000976562,-88.66883850097656,-70.11561584472656,-85.50313568115234,-61.67481231689453,-80.32615661621094,-58.32622146606445,-74.95217895507812,-56.056488037109375,-69.3854751586914,-54.19828796386719,-63.59709167480469,-52.63341522216797,-57.568904876708984,-51.428794860839844,-51.32674026489258,-50.713565826416016,-44.97024917602539,-50.57709503173828,-38.66307830810547,-51.00278854370117,-32.56620407104492,-51.88129806518555,-26.76972770690918,-53.0693244934082,-21.27986717224121,-54.434974670410156,-16.047733306884766,-55.87452697753906,-11.00281810760498,-57.312564849853516,-6.075404167175293,-58.69676971435547,-1.2081166505813599,-59.99239730834961,3.639509677886963,-61.177860260009766,8.490679740905762,-62.24154281616211,13.35372543334961,-63.179595947265625,18.226375579833984,-63.994449615478516,23.101049423217773,-64.69392395019531,27.97007179260254,-65.2908706665039,32.829750061035156,-65.80335235595703,37.6827507019043,-66.25585174560547,42.53858184814453,-66.68181610107422,47.4127197265625,-67.12833404541016,52.324501037597656,-67.66490936279297,57.29415512084961,-68.40103149414062,62.33885955810547,-69.52699279785156,67.46757507324219,-71.42951202392578,72.67416381835938,-75.11532592773438,77.92472076416016,-84.52667999267578,83.10382843017578
16,16,125.73628997802734,-74.38825225830078,127.42444610595703,-79.22199249267578,131.5152130126953,-84.130859375,170.27484130859375,-88.87553405761719,-65.57959747314453,-85.5616455078125,-58.95793914794922,-80.32828521728516,-56.1724967956543,-74.90691375732422,-54.1641731262207,-69.28176879882812,-52.453060150146484,-63.417938232421875,-50.98793411254883,-57.29612731933594,-49.870662689208984,-50.948585510253906,-49.24869155883789,-44.49100112915039,-49.212833404541016,-38.10560607910156,-49.736610412597656,-31.962337493896484,-50.70145797729492,-26.148273468017578,-51.96126174926758,-20.661808013916016,-53.38576126098633,-15.44703197479248,-54.8741340637207,-10.42855167388916,-56.353424072265625,-5.533395767211914,-57.77293395996094,-0.7019372582435608,-59.09877395629883,4.107907295227051,-60.30978775024414,8.920516014099121,-61.3946418762207,13.745068550109863,-62.349857330322266,18.579931259155273,-63.1784553527832,23.418025970458984,-63.88907241821289,28.252090454101562,-64.49555206298828,33.07878494262695,-65.01719665527344,37.901023864746094,-65.47986602783203,42.72847366333008,-65.9186019897461,47.57663345336914,-66.3825454711914,52.4647216796875,-66.94390106201172,57.412681579589844,-67.7163314819336,62.4371337890625,-68.89739990234375,67.54619598388672,-70.88914489746094,72.73239135742188,-74.7386245727539,77.95927429199219,-84.52667999267578,83.10382843017578
17,17,125.73628997802734,-74.38825225830078,126.9615478515625,-79.2237548828125,129.81275939941406,-84.1478500366211,159.18739318847656,-89.04954528808594,-60.950931549072266,-85.59754180908203,-56.24065399169922,-80.31566619873047,-54.0283088684082,-74.84827423095703,-52.285465240478516,-69.16376495361328,-50.724857330322266,-63.22205352783203,-49.36347579956055,-57.00331497192383,-48.33834457397461,-50.54764938354492,-47.81413269042969,-43.98863220214844,-47.88100814819336,-37.527435302734375,-48.50160217285156,-31.341211318969727,-49.54902267456055,-25.512239456176758,-50.875694274902344,-20.03052520751953,-52.35394287109375,-14.833430290222168,-53.88631820678711,-9.841184616088867,-55.40252685546875,-4.977993965148926,-56.853546142578125,-0.18226303160190582,-58.20638656616211,4.589568614959717,-59.440311431884766,9.363027572631836,-60.544254302978516,14.148198127746582,-61.51506805419922,18.944175720214844,-62.35630798339844,23.74449348449707,-63.07737350463867,28.542400360107422,-63.69306945800781,33.33497619628906,-64.22381591796875,38.12542724609375,-64.69683837890625,42.92359924316406,-65.14877319335938,47.74501037597656,-65.63068389892578,52.60875701904297,-66.21751403808594,57.534454345703125,-67.0270767211914,62.53816604614258,-68.26422882080078,67.6270980834961,-70.34647369384766,72.7923583984375,-74.3613510131836,77.99491119384766,-84.52667999267578,83.10382843017578
18,18,125.73628997802734,-74.38825225830078,126.49790954589844,-79.22332763671875,128.09837341308594,-84.15666961669922,143.8907012939453,-89.16970825195312,-56.27119445800781,-85.61018371582031,-53.530174255371094,-80.28837585449219,-51.8969612121582,-74.77644348144531,-50.42268371582031,-69.03176879882812,-49.01575469970703,-63.00990676879883,-47.76207733154297,-56.69124221801758,-46.83382034301758,-50.12533187866211,-46.411468505859375,-43.46542739868164,-46.58243942260742,-36.93159866333008,-47.29783248901367,-30.706148147583008,-48.42354965209961,-24.864845275878906,-49.81196594238281,-19.38896942138672,-51.33884048461914,-14.209567070007324,-52.91043472290039,-9.2430419921875,-54.45927047729492,-4.411219120025635,-55.938053131103516,0.3491743505001068,-57.314701080322266,5.08303165435791,-58.568904876708984,9.816996574401855,-59.68986129760742,14.562108993530273,-60.674720764160156,19.31829071044922,-61.527530670166016,24.079790115356445,-62.258384704589844,28.840471267700195,-62.88298416137695,33.597896575927734,-63.422855377197266,38.355628967285156,-63.90647888183594,43.123695373535156,-64.37201690673828,47.917659759521484,-64.87250518798828,52.756465911865234,-65.48556518554688,57.65938186645508,-66.3331069946289,62.641883850097656,-67.62737274169922,67.71024322509766,-69.80143737792969,72.85408020019531,-73.98352813720703,78.03163146972656,-84.52667999267578,83.10382843017578
19,19,125.73628997802734,-74.38825225830078,126.0339126586914,-79.22071838378906,126.37816619873047,-84.15728759765625,125.23902130126953,-89.21060943603516,-51.58506393432617,-85.59930419921875,-50.833518981933594,-80.24652862548828,-49.781593322753906,-74.69165802001953,-48.578006744384766,-68.88613891601562,-47.327632904052734,-62.78202438354492,-46.18556213378906,-56.360809326171875,-45.358760833740234,-49.68317794799805,-45.041893005371094,-42.92382049560547,-45.317508697509766,-36.321197509765625,-46.12495422363281,-30.0604248046875,-47.32429122924805,-24.209209442138672,-48.76920700073242,-18.73998260498047,-50.33958053588867,-13.577995300292969,-51.94569396972656,-8.636396408081055,-53.522945404052734,-3.8350746631622314,-55.02580642700195,0.8906342387199402,-56.423118591308594,5.586806297302246,-57.69501876831055,10.281167030334473,-58.830928802490234,14.98575496673584,-59.828311920166016,19.701412200927734,-60.6916389465332,24.423215866088867,-61.43164825439453,29.14573860168457,-62.06489562988281,33.86711120605469,-62.613922119140625,38.59128189086914,-63.108436584472656,43.328514099121094,-63.58809280395508,48.09437942504883,-64.1078109741211,52.90769958496094,-64.74785614013672,57.78736877441406,-65.63429260253906,62.748226165771484,-66.98673248291016,67.79556274414062,-69.25393676757812,72.9175033569336,-73.6051254272461,78.06945037841797,-84.52667999267578,83.10382843017578
20,20,125.73628997802734,-74.38825225830078,125.56996154785156,-79.21593475341797,124.65837097167969,-84.14966583251953,106.78850555419922,-89.16026306152344,-46.93754196166992,-85.5650405883789,-48.15742492675781,-80.1903305053711,-47.68513107299805,-74.59420013427734,-46.75341033935547,-68.72724914550781,-45.66218948364258,-62.539024353027344,-44.63551330566406,-56.013004302978516,-43.9145393371582,-49.2228889465332,-43.7061653137207,-42.36637878417969,-44.086158752441406,-35.699344635009766,-44.98225784301758,-29.40721893310547,-46.250240325927734,-23.54830551147461,-47.746337890625,-18.086271286010742,-49.35517501831055,-12.941163063049316,-50.99120330810547,-8.023455619812012,-52.5927734375,-3.251532793045044,-54.11612319946289,1.4403775930404663,-55.53102493286133,6.099384307861328,-56.818058013916016,10.754249572753906,-57.966922760009766,15.418054580688477,-58.97532272338867,20.092647552490234,-59.84815216064453,24.774038314819336,-60.59672927856445,29.457611083984375,-61.23839569091797,34.14214324951172,-61.796669006347656,38.8320198059082,-62.30241394042969,43.53775405883789,-62.79670715332031,48.274967193603516,-63.336341857910156,53.06230545043945,-64.00421142578125,57.918296813964844,-64.93045806884766,62.85711669921875,-66.34217834472656,67.88304901123047,-68.70391845703125,72.98262786865234,-73.22615051269531,78.10832977294922,-84.52667999267578,83.10382843017578
21,21,125.73628997802734,-74.38825225830078,125.10643005371094,-79.20896911621094,122.94522857666016,-84.1338119506836,91.90129089355469,-89.03257751464844,-42.371116638183594,-85.50789642333984,-45.50820541381836,-80.12006378173828,-45.61026382446289,-74.48438262939453,-44.950679779052734,-68.55559539794922,-44.02092361450195,-62.28156661987305,-43.11328125,-55.64892578125,-42.502197265625,-48.746299743652344,-42.4046745300293,-41.79574203491211,-42.88795471191406,-35.0691032409668,-43.86874008178711,-28.74956512451172,-45.200157165527344,-22.884939193725586,-46.74214553833008,-17.430391311645508,-48.384498596191406,-12.301403045654297,-50.045989990234375,-7.406346797943115,-51.667911529541016,-2.662523031234741,-53.20824432373047,1.996678113937378,-54.63774490356445,6.619245529174805,-55.937435150146484,11.234931945800781,-57.09727478027344,15.857892036437988,-58.115234375,20.49106216430664,-58.996578216552734,25.131494522094727,-59.753177642822266,29.775474548339844,-60.40309143066406,34.42250061035156,-60.97073745727539,39.077457427978516,-61.488094329833984,43.751129150390625,-61.99760437011719,48.45919418334961,-62.55788803100586,53.220130920410156,-63.254417419433594,58.052066802978516,-64.22148132324219,62.96848678588867,-65.69358825683594,67.97264099121094,-68.15132141113281,73.0494155883789,-72.84659576416016,78.14826202392578,-84.52667999267578,83.10382843017578
22,22,125.73628997802734,-74.38825225830078,124.64372253417969,-79.1998291015625,121.24484252929688,-84.10977935791016,81.18375396728516,-88.85291290283203,-37.92329406738281,-85.42867279052734,-42.89166259765625,-80.03606414794922,-43.5594367980957,-74.36260223388672,-43.17140197753906,-68.37164306640625,-42.40512466430664,-62.01039505004883,-41.61997985839844,-55.26974868774414,-41.12245559692383,-48.25532150268555,-41.13740539550781,-41.21457290649414,-41.72211837768555,-34.433448791503906,-42.78314971923828,-28.09032440185547,-44.17266845703125,-22.221729278564453,-45.755306243896484,-16.77473258972168,-47.4263801574707,-11.660919189453125,-49.109031677246094,-6.787114143371582,-50.74745178222656,-2.069925546646118,-52.30141067504883,2.5578277111053467,-53.74258804321289,7.144866466522217,-55.05250930786133,11.721882820129395,-56.22142028808594,16.30412483215332,-57.24753189086914,20.895702362060547,-58.136451721191406,25.49479103088379,-58.900569915771484,30.098690032958984,-59.55860137939453,34.707679748535156,-60.13579559326172,39.327205657958984,-60.66517639160156,43.96834182739258,-61.190528869628906,48.646846771240234,-61.77223205566406,53.381011962890625,-62.49831771850586,58.18855285644531,-63.507179260253906,63.08226013183594,-65.0408706665039,68.06428527832031,-67.59605407714844,73.11784362792969,-72.46644592285156,78.18924713134766,-84.52667999267578,83.10382843017578
23,23,125.73628997802734,-74.38825225830078,124.18222045898438,-79.18851470947266,119.56311798095703,-84.07763671875,73.70708465576172,-88.6416015625,-33.624908447265625,-85.3285140991211,-40.3129997253418,-79.938720703125,-41.53480529785156,-74.22925567626953,-41.41694259643555,-68.17593383789062,-40.81586837768555,-61.72628402709961,-40.156455993652344,-54.876731872558594,-39.77573013305664,-47.75194549560547,-39.904022216796875,-40.62552261352539,-40.58757019042969,-33.795204162597656,-41.72405242919922,-27.432159423828125,-43.16629409790039,-21.56109046936035,-44.784446716308594,-16.121517181396484,-46.4796028137207,-11.021791458129883,-48.17925262451172,-6.167709827423096,-49.83048629760742,-1.4755663871765137,-51.39480209350586,3.122143268585205,-52.8448486328125,7.674726963043213,-54.16267013549805,12.213756561279297,-55.33879089355469,16.755592346191406,-56.3716926574707,21.305578231811523,-57.267311096191406,25.863115310668945,-58.03848648071289,30.42658805847168,-58.70454025268555,34.99714279174805,-59.291507720947266,39.580841064453125,-59.8333854675293,44.189083099365234,-60.37523651123047,48.837684631347656,-60.979156494140625,53.54478073120117,-61.735721588134766,58.32765197753906,-62.78742599487305,63.198368072509766,-64.3838882446289,68.15795135498047,-67.03807067871094,73.18789672851562,-72.08570861816406,78.23128509521484,-84.52667999267578,83.10382843017578
24,24,125.73628997802734,-74.38825225830078,123.7223129272461,-79.1750259399414,117.9056625366211,-84.0374984741211,68.44708251953125,-88.41111755371094,-29.499195098876953,-85.20872497558594,-37.77677917480469,-79.82850646972656,-39.53826141357422,-74.08477783203125,-39.68845748901367,-67.96903991699219,-39.25401306152344,-61.4300651550293,-38.72331237792969,-54.47119140625,-38.46212387084961,-47.23820495605469,-38.70386505126953,-40.03117370605469,-39.48301315307617,-33.15703201293945,-40.689884185791016,-26.777515411376953,-42.17947769165039,-20.905241012573242,-43.82815933227539,-15.472800254821777,-45.54291915893555,-10.385964393615723,-47.255592346191406,-5.549994945526123,-48.91608810424805,-0.8812130093574524,-50.48762512207031,3.6879732608795166,-51.9438362121582,8.20731258392334,-53.267295837402344,12.709197998046875,-54.44884490966797,17.21111488342285,-55.48723602294922,21.719690322875977,-56.388710021972656,26.23563003540039,-57.166526794433594,30.75849151611328,-57.84056091308594,35.29036331176758,-58.437557220458984,39.837947845458984,-58.9924430847168,44.41301345825195,-59.55147933959961,49.031463623046875,-60.178462982177734,53.711265563964844,-60.96646499633789,58.469242095947266,-62.06208038330078,63.316715240478516,-63.722537994384766,68.25357055664062,-66.47726440429688,73.2595443725586,-71.70436096191406,78.27434539794922,-84.52667999267578,83.10382843017578
25,25,125.73628997802734,-74.38825225830078,123.2643814086914,-79.15938568115234,116.27765655517578,-83.98953247070312,64.66987609863281,-88.16864013671875,-25.561744689941406,-85.07072448730469,-35.28689193725586,-79.70589447021484,-37.571407318115234,-73.92963409423828,-37.98689270019531,-67.75154876708984,-37.72023010253906,-61.122596740722656,-37.3209228515625,-54.05448913574219,-37.18144989013672,-46.716156005859375,-37.5359992980957,-39.43402862548828,-38.406978607177734,-32.52141189575195,-39.67899703979492,-26.12862205505371,-41.21065139770508,-20.25619888305664,-42.88503646850586,-14.830473899841309,-44.6151123046875,-9.75526237487793,-46.33698654174805,-4.935739517211914,-48.00334167480469,-0.28857237100601196,-49.57908630371094,4.253697872161865,-51.038848876953125,8.741122245788574,-52.36576461791992,13.206852912902832,-53.5510368347168,17.669492721557617,-54.59367370605469,22.137008666992188,-55.500221252441406,26.61147689819336,-56.28431701660156,31.093698501586914,-56.96632766723633,35.58677291870117,-57.57365798950195,40.09809112548828,-58.14208221435547,44.63981628417969,-58.71904373168945,49.22795104980469,-59.36995315551758,53.88028335571289,-60.190372467041016,58.61319351196289,-61.33098220825195,63.43724060058594,-63.05671310424805,68.35111999511719,-65.9135971069336,73.332763671875,-71.3224105834961,78.31843566894531,-84.52667999267578,83.10382843017578
26,26,125.73628997802734,-74.38825225830078,122.80879974365234,-79.14159393310547,114.68386840820312,-83.93389892578125,61.900150299072266,-87.91828918457031,-21.82110595703125,-84.91604614257812,-32.846534729003906,-79.57142639160156,-35.635555267333984,-73.76432037353516,-36.3129768371582,-67.52409362792969,-36.214962005615234,-60.80479049682617,-35.94941711425781,-53.62803268432617,-35.93328094482422,-46.18783187866211,-36.39927291870117,-38.83646011352539,-37.35786437988281,-31.890605926513672,-38.689701080322266,-25.48748779296875,-40.25824737548828,-19.615781784057617,-41.953697204589844,-14.196270942687988,-43.69498825073242,-9.131383895874023,-45.42240524291992,-4.3266215324401855,-47.09135437011719,0.3007109463214874,-48.66841506958008,4.817734718322754,-50.12922286987305,9.274674415588379,-51.45751190185547,13.705368995666504,-52.64485549926758,18.129533767700195,-53.69055938720703,22.55650520324707,-54.6014518737793,26.989788055419922,-55.39149856567383,31.431503295898438,-56.08152389526367,35.88580322265625,-56.69951629638672,40.36082077026367,-57.282066345214844,44.869140625,-57.87770080566406,49.42688751220703,-58.55344009399414,54.051658630371094,-59.40727615356445,58.75939178466797,-60.59400939941406,63.559844970703125,-62.386287689208984,68.45054626464844,-65.34697723388672,73.40753173828125,-70.9398422241211,78.3635482788086,-84.52667999267578,83.10382843017578
27,27,125.73628997802734,-74.38825225830078,122.3559341430664,-79.1216812133789,113.1285400390625,-83.87080383300781,59.83369064331055,-87.66255950927734,-18.279783248901367,-84.7461929321289,-30.45824432373047,-79.42565155029297,-33.731754302978516,-73.58930206298828,-34.667259216308594,-67.28728485107422,-34.73847579956055,-60.47755813598633,-34.60872268676758,-53.19324493408203,-34.716941833496094,-45.655235290527344,-35.292362213134766,-38.24070358276367,-36.333980560302734,-31.26665687561035,-37.720314025878906,-24.85590362548828,-39.32073211669922,-18.985631942749023,-41.032806396484375,-13.571771621704102,-42.78139114379883,-8.515908241271973,-44.51085662841797,-3.7242307662963867,-46.17927169799805,0.8850557804107666,-47.75486755371094,5.378547191619873,-49.21431350708008,9.806509017944336,-50.54196548461914,14.203399658203125,-51.729820251464844,18.59003257751465,-52.7774772644043,22.977128982543945,-53.69202423095703,27.36968421936035,-54.487754821777344,31.77117919921875,-55.18586730957031,36.18687057495117,-55.81489562988281,40.625694274902344,-56.412166595458984,45.10065841674805,-57.02725601196289,49.628013610839844,-57.72874450683594,54.2252082824707,-58.617027282714844,58.90769958496094,-59.85101318359375,63.68445587158203,-61.711158752441406,68.55177307128906,-64.77734375,73.48380279541016,-70.55667114257812,78.40965270996094,-84.52667999267578,83.10382843017578
28,28,125.73628997802734,-74.38825225830078,121.9061508178711,-79.09962463378906,111.61539459228516,-83.80047607421875,58.27239227294922,-87.40304565429688,-14.935417175292969,-84.56260681152344,-28.123903274536133,-79.26912689208984,-31.860790252685547,-73.4051284790039,-33.05006408691406,-67.04180145263672,-33.29085159301758,-60.141841888427734,-33.298553466796875,-52.75154495239258,-33.531551361083984,-45.12030792236328,-34.213783264160156,-37.64881896972656,-35.3336067199707,-30.651405334472656,-36.769168853759766,-24.235462188720703,-38.39663314819336,-18.36720848083496,-40.12109375,-12.958413124084473,-41.873233795166016,-7.9102983474731445,-43.601409912109375,-3.1300671100616455,-45.26628494262695,1.4629464149475098,-46.8377571105957,5.93463659286499,-48.29352569580078,10.335189819335938,-49.61863327026367,14.69961166381836,-50.80550003051758,19.049787521362305,-51.854042053222656,23.39784049987793,-52.7716178894043,27.750280380249023,-53.572784423828125,32.111995697021484,-54.27909851074219,36.48939895629883,-54.919559478759766,40.89223861694336,-55.53217315673828,45.33400344848633,-56.16752624511719,49.83108139038086,-56.89569091796875,54.400753021240234,-57.8194694519043,59.05799865722656,-59.10186004638672,63.81098175048828,-61.03120803833008,68.65478515625,-64.20462036132812,73.56158447265625,-70.17288208007812,78.45674896240234,-84.52667999267578,83.10382843017578
29,29,125.73628997802734,-74.38825225830078,121.45980072021484,-79.07547760009766,110.14759063720703,-83.72317504882812,57.08385467529297,-87.14076232910156,-11.782022476196289,-84.36666870117188,-25.84479331970215,-79.10243225097656,-30.023195266723633,-73.21231079101562,-31.461570739746094,-66.78826904296875,-31.871992111206055,-59.798587799072266,-32.01844024658203,-52.30435562133789,-32.37606430053711,-44.584922790527344,-33.161983489990234,-37.06270217895508,-34.35502243041992,-30.046478271484375,-35.83464813232422,-23.627552032470703,-37.48453903198242,-17.761808395385742,-39.21736145019531,-12.357498168945312,-40.969486236572266,-7.3159098625183105,-42.69318771362305,-2.5455422401428223,-44.35165786743164,2.0329339504241943,-45.916446685791016,6.484555721282959,-47.3663330078125,10.859314918518066,-48.68705368041992,15.192694664001465,-49.871498107910156,19.50760841369629,-50.919925689697266,23.817594528198242,-51.83993911743164,28.130685806274414,-52.646339416503906,32.453216552734375,-53.36098861694336,36.79279708862305,-54.0132942199707,41.160003662109375,-54.64189529418945,45.5688362121582,-55.29833221435547,50.035823822021484,-56.05413055419922,54.578086853027344,-57.01444625854492,59.21014404296875,-58.34642028808594,63.93934631347656,-60.346336364746094,68.75949096679688,-63.628726959228516,73.64081573486328,-69.78846740722656,78.50482177734375,-84.52667999267578,83.10382843017578
